               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 112,            0.014581,           0.0055092,                   0,             0.99102,             0.98631,             0.99291,             0.74812,            0.020133,           0.0048545,                   0,            0.002674,            0.002674,            0.002674
                 113,            0.014434,           0.0056407,                   0,             0.99399,             0.98498,             0.99305,             0.74511,            0.020241,           0.0048651,                   0,            0.002608,            0.002608,            0.002608
                 114,            0.014385,           0.0054886,                   0,             0.99334,             0.98512,             0.99314,             0.74599,            0.020263,           0.0048728,                   0,            0.002542,            0.002542,            0.002542
                 115,            0.014318,           0.0054562,                   0,             0.99101,             0.98808,             0.99309,              0.7492,            0.020284,           0.0048791,                   0,            0.002476,            0.002476,            0.002476
                 116,            0.014389,           0.0055594,                   0,              0.9925,             0.98627,             0.99308,             0.74815,             0.02029,           0.0048888,                   0,             0.00241,             0.00241,             0.00241
                 117,            0.013993,           0.0054916,                   0,             0.99207,             0.98957,             0.99312,             0.74628,            0.020289,           0.0049017,                   0,            0.002344,            0.002344,            0.002344
                 118,            0.013991,           0.0054483,                   0,             0.99692,             0.98808,             0.99327,             0.74669,            0.020295,           0.0049155,                   0,            0.002278,            0.002278,            0.002278
                 119,            0.014039,           0.0055038,                   0,             0.99532,             0.98958,             0.99328,             0.74705,            0.020246,           0.0049166,                   0,            0.002212,            0.002212,            0.002212
                 120,            0.013745,           0.0054225,                   0,               0.997,             0.98921,             0.99343,             0.74829,            0.020286,           0.0049283,                   0,            0.002146,            0.002146,            0.002146
                 121,            0.013702,           0.0053604,                   0,               0.997,             0.99051,             0.99345,             0.74538,            0.020338,           0.0049561,                   0,             0.00208,             0.00208,             0.00208
                 122,            0.013554,           0.0052636,                   0,               0.997,              0.9921,             0.99345,             0.74443,            0.020356,           0.0049689,                   0,            0.002014,            0.002014,            0.002014
                 123,            0.013532,           0.0052943,                   0,             0.99648,             0.98958,             0.99345,             0.74346,            0.020343,           0.0049821,                   0,            0.001948,            0.001948,            0.001948
                 124,            0.013171,           0.0053355,                   0,             0.99551,             0.98906,             0.99285,             0.74203,             0.02034,           0.0050053,                   0,            0.001882,            0.001882,            0.001882
                 125,            0.013159,           0.0052822,                   0,             0.99699,             0.99107,              0.9936,             0.74122,            0.020329,           0.0050294,                   0,            0.001816,            0.001816,            0.001816
                 126,              0.0132,           0.0051972,                   0,             0.99679,             0.99107,             0.99354,              0.7413,            0.020325,           0.0050394,                   0,             0.00175,             0.00175,             0.00175
                 127,            0.013061,           0.0051738,                   0,             0.99701,             0.99096,             0.99348,             0.74327,            0.020321,           0.0050471,                   0,            0.001684,            0.001684,            0.001684
                 128,            0.012853,           0.0051651,                   0,               0.997,             0.98938,             0.99342,             0.74383,            0.020312,           0.0050624,                   0,            0.001618,            0.001618,            0.001618
                 129,            0.013103,           0.0050793,                   0,              0.9952,             0.98661,             0.99239,             0.74443,            0.020344,           0.0050796,                   0,            0.001552,            0.001552,            0.001552
                 130,            0.013108,           0.0050707,                   0,             0.99515,             0.98661,             0.99241,             0.74539,            0.020353,           0.0050946,                   0,            0.001486,            0.001486,            0.001486
                 131,             0.01255,           0.0050334,                   0,             0.99352,             0.98366,             0.98773,             0.74488,            0.020357,           0.0051042,                   0,             0.00142,             0.00142,             0.00142
                 132,             0.01271,           0.0049818,                   0,             0.99399,             0.98346,             0.98783,              0.7467,             0.02037,            0.005122,                   0,            0.001354,            0.001354,            0.001354
                 133,            0.012385,           0.0049191,                   0,             0.99398,             0.98196,             0.98808,             0.74784,            0.020392,             0.00513,                   0,            0.001288,            0.001288,            0.001288
                 134,             0.01251,            0.005004,                   0,             0.99398,             0.98191,             0.98806,             0.74772,            0.020405,           0.0051479,                   0,            0.001222,            0.001222,            0.001222
                 135,            0.012107,           0.0048827,                   0,             0.99398,             0.98179,             0.98817,             0.74818,            0.020419,            0.005165,                   0,            0.001156,            0.001156,            0.001156
                 136,            0.012295,            0.004784,                   0,             0.99398,             0.98179,             0.98815,             0.74766,            0.020438,           0.0051818,                   0,             0.00109,             0.00109,             0.00109
                 137,            0.012249,           0.0048628,                   0,             0.99398,             0.98183,             0.98829,             0.74743,            0.020452,           0.0051942,                   0,            0.001024,            0.001024,            0.001024
                 138,            0.011887,           0.0047985,                   0,             0.99398,             0.98174,             0.98838,             0.74684,            0.020454,           0.0052085,                   0,            0.000958,            0.000958,            0.000958
                 139,            0.012039,           0.0048471,                   0,             0.99398,             0.98178,             0.98829,             0.74695,             0.02046,           0.0052221,                   0,            0.000892,            0.000892,            0.000892
                 140,            0.011846,           0.0047273,                   0,             0.99398,             0.98194,              0.9883,             0.74661,            0.020464,           0.0052341,                   0,            0.000826,            0.000826,            0.000826
                 141,            0.012387,           0.0047875,                   0,             0.99398,             0.98207,              0.9882,             0.74602,            0.020473,           0.0052462,                   0,             0.00076,             0.00076,             0.00076
                 142,            0.011347,           0.0046993,                   0,             0.99549,             0.98356,             0.99149,             0.74781,            0.020482,           0.0052575,                   0,            0.000694,            0.000694,            0.000694
                 143,              0.0116,           0.0045956,                   0,             0.99549,             0.98365,             0.99144,             0.74693,            0.020495,            0.005273,                   0,            0.000628,            0.000628,            0.000628
                 144,            0.011674,           0.0047447,                   0,             0.99543,             0.98366,             0.99132,             0.74634,            0.020506,           0.0052861,                   0,            0.000562,            0.000562,            0.000562
                 145,            0.011187,           0.0046014,                   0,             0.99541,             0.98366,             0.99117,             0.74658,            0.020515,           0.0052976,                   0,            0.000496,            0.000496,            0.000496
                 146,            0.011628,           0.0046304,                   0,             0.99385,             0.98217,             0.98812,             0.74507,            0.020523,           0.0053124,                   0,             0.00043,             0.00043,             0.00043
                 147,            0.011412,           0.0046606,                   0,              0.9938,             0.98217,             0.98813,             0.74517,            0.020527,           0.0053261,                   0,            0.000364,            0.000364,            0.000364
                 148,            0.011146,           0.0045976,                   0,             0.99379,             0.98217,             0.98815,             0.74554,            0.020531,            0.005336,                   0,            0.000298,            0.000298,            0.000298
                 149,            0.010942,           0.0045231,                   0,             0.99378,             0.98217,             0.98819,             0.74547,            0.020538,           0.0053487,                   0,            0.000232,            0.000232,            0.000232
