               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  94,            0.019661,            0.007531,                   0,             0.99859,             0.99926,             0.99498,             0.86557,            0.012674,           0.0028077,                   0,            0.003862,            0.003862,            0.003862
                  95,            0.019526,           0.0074828,                   0,             0.99872,             0.99926,             0.99499,             0.86713,            0.012607,           0.0028061,                   0,            0.003796,            0.003796,            0.003796
                  96,            0.019423,           0.0074286,                   0,             0.99816,              0.9993,             0.99499,             0.86892,            0.012515,           0.0027905,                   0,             0.00373,             0.00373,             0.00373
                  97,            0.019353,           0.0074778,                   0,             0.99853,             0.99944,             0.99499,             0.86814,            0.012425,           0.0027728,                   0,            0.003664,            0.003664,            0.003664
                  98,            0.019157,           0.0074485,                   0,             0.99887,             0.99945,             0.99498,             0.86948,            0.012365,           0.0027647,                   0,            0.003598,            0.003598,            0.003598
                  99,            0.019134,           0.0073302,                   0,             0.99879,             0.99963,             0.99498,             0.87077,            0.012261,           0.0027487,                   0,            0.003532,            0.003532,            0.003532
                 100,            0.019041,           0.0073877,                   0,             0.99871,             0.99936,             0.99498,              0.8723,            0.012172,           0.0027344,                   0,            0.003466,            0.003466,            0.003466
                 101,            0.019137,           0.0074725,                   0,              0.9989,             0.99945,             0.99499,             0.87248,            0.012139,           0.0027265,                   0,              0.0034,              0.0034,              0.0034
                 102,            0.019028,           0.0073599,                   0,             0.99853,             0.99921,             0.99499,             0.87369,            0.012093,           0.0027167,                   0,            0.003334,            0.003334,            0.003334
                 103,            0.018832,           0.0073689,                   0,              0.9989,             0.99941,               0.995,             0.87344,            0.012078,           0.0027053,                   0,            0.003268,            0.003268,            0.003268
                 104,             0.01907,           0.0073561,                   0,             0.99918,             0.99963,             0.99499,             0.87466,            0.012004,           0.0026952,                   0,            0.003202,            0.003202,            0.003202
                 105,            0.018673,           0.0072495,                   0,             0.99946,             0.99945,             0.99499,              0.8753,            0.011943,           0.0026888,                   0,            0.003136,            0.003136,            0.003136
                 106,            0.018993,            0.007325,                   0,             0.99913,             0.99963,               0.995,             0.87573,            0.011874,           0.0026768,                   0,             0.00307,             0.00307,             0.00307
                 107,            0.018812,           0.0073177,                   0,             0.99918,             0.99945,               0.995,             0.87628,            0.011829,           0.0026688,                   0,            0.003004,            0.003004,            0.003004
                 108,            0.018704,           0.0073156,                   0,             0.99853,             0.99945,               0.995,             0.87697,            0.011757,           0.0026586,                   0,            0.002938,            0.002938,            0.002938
                 109,              0.0186,           0.0072245,                   0,             0.99835,             0.99929,               0.995,             0.87797,            0.011652,           0.0026498,                   0,            0.002872,            0.002872,            0.002872
                 110,            0.018526,           0.0072452,                   0,             0.99871,              0.9994,               0.995,             0.87959,            0.011577,           0.0026359,                   0,            0.002806,            0.002806,            0.002806
                 111,            0.018418,           0.0070705,                   0,              0.9989,             0.99934,               0.995,             0.88004,            0.011544,           0.0026258,                   0,             0.00274,             0.00274,             0.00274
                 112,            0.018095,           0.0071439,                   0,              0.9992,             0.99945,               0.995,             0.88119,            0.011492,           0.0026144,                   0,            0.002674,            0.002674,            0.002674
                 113,            0.018119,            0.007051,                   0,             0.99932,             0.99945,               0.995,             0.88185,            0.011453,            0.002605,                   0,            0.002608,            0.002608,            0.002608
                 114,            0.018057,           0.0069707,                   0,             0.99937,             0.99945,               0.995,             0.88164,            0.011407,           0.0025958,                   0,            0.002542,            0.002542,            0.002542
                 115,            0.017962,             0.00699,                   0,             0.99904,             0.99945,               0.995,             0.88281,            0.011353,           0.0025884,                   0,            0.002476,            0.002476,            0.002476
                 116,            0.017781,           0.0070039,                   0,             0.99908,              0.9995,               0.995,             0.88317,            0.011296,           0.0025801,                   0,             0.00241,             0.00241,             0.00241
                 117,            0.017689,           0.0070293,                   0,             0.99916,             0.99945,               0.995,             0.88502,            0.011251,           0.0025791,                   0,            0.002344,            0.002344,            0.002344
                 118,            0.017987,           0.0070019,                   0,             0.99913,             0.99945,               0.995,             0.88533,            0.011207,           0.0025734,                   0,            0.002278,            0.002278,            0.002278
                 119,            0.017722,           0.0069325,                   0,             0.99925,             0.99945,               0.995,              0.8853,            0.011166,           0.0025655,                   0,            0.002212,            0.002212,            0.002212
                 120,            0.017706,           0.0069566,                   0,             0.99937,             0.99945,               0.995,              0.8867,            0.011131,           0.0025579,                   0,            0.002146,            0.002146,            0.002146
                 121,            0.017348,           0.0068829,                   0,             0.99933,             0.99945,               0.995,             0.88749,            0.011091,           0.0025485,                   0,             0.00208,             0.00208,             0.00208
                 122,            0.017353,           0.0068796,                   0,              0.9995,             0.99945,               0.995,             0.88825,            0.011047,           0.0025408,                   0,            0.002014,            0.002014,            0.002014
                 123,            0.017097,           0.0068884,                   0,             0.99953,             0.99945,               0.995,             0.88829,            0.010995,           0.0025325,                   0,            0.001948,            0.001948,            0.001948
                 124,            0.017202,            0.006953,                   0,             0.99937,             0.99945,               0.995,             0.88941,            0.010945,           0.0025243,                   0,            0.001882,            0.001882,            0.001882
                 125,            0.017102,           0.0068057,                   0,             0.99932,             0.99945,               0.995,             0.88981,            0.010906,           0.0025144,                   0,            0.001816,            0.001816,            0.001816
                 126,             0.01716,            0.006882,                   0,             0.99936,             0.99926,               0.995,             0.89019,            0.010871,           0.0025045,                   0,             0.00175,             0.00175,             0.00175
                 127,            0.017043,           0.0068682,                   0,             0.99944,             0.99926,               0.995,             0.89083,            0.010842,           0.0024943,                   0,            0.001684,            0.001684,            0.001684
                 128,            0.016927,           0.0066969,                   0,             0.99963,             0.99932,               0.995,             0.89125,            0.010805,           0.0024869,                   0,            0.001618,            0.001618,            0.001618
                 129,            0.016824,             0.00678,                   0,                   1,             0.99922,               0.995,             0.89166,            0.010767,           0.0024789,                   0,            0.001552,            0.001552,            0.001552
                 130,            0.016925,           0.0068952,                   0,             0.99988,             0.99945,               0.995,             0.89198,             0.01073,           0.0024705,                   0,            0.001486,            0.001486,            0.001486
                 131,            0.016707,           0.0067033,                   0,             0.99937,             0.99945,               0.995,             0.89365,            0.010698,           0.0024631,                   0,             0.00142,             0.00142,             0.00142
                 132,            0.016638,            0.006685,                   0,             0.99945,             0.99954,               0.995,             0.89426,            0.010657,           0.0024556,                   0,            0.001354,            0.001354,            0.001354
                 133,            0.016503,           0.0066031,                   0,             0.99945,             0.99957,               0.995,             0.89469,            0.010617,           0.0024481,                   0,            0.001288,            0.001288,            0.001288
                 134,            0.016348,            0.006569,                   0,             0.99945,             0.99955,               0.995,             0.89518,            0.010584,           0.0024421,                   0,            0.001222,            0.001222,            0.001222
                 135,            0.016343,           0.0065587,                   0,             0.99945,              0.9995,               0.995,               0.896,            0.010556,            0.002437,                   0,            0.001156,            0.001156,            0.001156
                 136,            0.016149,           0.0066029,                   0,             0.99945,             0.99945,               0.995,             0.89601,            0.010523,           0.0024307,                   0,             0.00109,             0.00109,             0.00109
                 137,             0.01636,           0.0066079,                   0,             0.99946,             0.99945,               0.995,             0.89652,            0.010497,           0.0024248,                   0,            0.001024,            0.001024,            0.001024
                 138,            0.016306,           0.0064668,                   0,             0.99949,             0.99945,               0.995,             0.89663,            0.010467,           0.0024183,                   0,            0.000958,            0.000958,            0.000958
                 139,            0.016113,           0.0064934,                   0,             0.99945,             0.99963,               0.995,             0.89723,             0.01044,           0.0024128,                   0,            0.000892,            0.000892,            0.000892
                 140,            0.015952,           0.0064321,                   0,             0.99945,             0.99964,               0.995,               0.898,            0.010414,           0.0024072,                   0,            0.000826,            0.000826,            0.000826
                 141,            0.015863,           0.0064281,                   0,             0.99954,             0.99963,               0.995,             0.89806,            0.010394,           0.0024019,                   0,             0.00076,             0.00076,             0.00076
                 142,            0.015983,           0.0064876,                   0,             0.99964,             0.99963,               0.995,             0.89788,            0.010369,            0.002396,                   0,            0.000694,            0.000694,            0.000694
                 143,            0.015723,           0.0063217,                   0,             0.99975,             0.99963,               0.995,              0.8987,            0.010341,           0.0023902,                   0,            0.000628,            0.000628,            0.000628
                 144,            0.015359,           0.0062856,                   0,             0.99982,             0.99973,               0.995,             0.89935,            0.010318,           0.0023857,                   0,            0.000562,            0.000562,            0.000562
                 145,            0.015643,           0.0063546,                   0,             0.99976,             0.99982,               0.995,             0.89957,            0.010297,           0.0023815,                   0,            0.000496,            0.000496,            0.000496
                 146,            0.015535,           0.0063277,                   0,             0.99975,             0.99982,               0.995,             0.89975,            0.010273,           0.0023767,                   0,             0.00043,             0.00043,             0.00043
                 147,            0.015387,             0.00634,                   0,             0.99979,             0.99982,               0.995,             0.89976,            0.010251,           0.0023726,                   0,            0.000364,            0.000364,            0.000364
                 148,            0.015377,           0.0063376,                   0,             0.99978,             0.99982,               0.995,             0.89995,            0.010232,           0.0023684,                   0,            0.000298,            0.000298,            0.000298
                 149,            0.015358,           0.0062336,                   0,             0.99974,             0.99982,               0.995,             0.90006,            0.010215,           0.0023649,                   0,            0.000232,            0.000232,            0.000232
